"","IDG_RIUU","COD_PLAN","PAPA_tot","TOT_CREDITOS","NO_MATRICULAS","CREDITOS_AP","AVANCE","PROM_AVANCE","NO_PERDIDAS","ACTIVO"
"5132","011112517","2517",4.3031746031746,126,9,126,75.9,8.43,0,0
"5133","011122517","2517",3.54367088607595,158,11,141,84.94,7.72,4,0
"5134","011132517","2517",4.41705426356589,129,7,129,77.71,11.1,0,0
"5135","011142517","2517",4.24126984126984,126,7,126,75.9,10.84,0,0
"5136","011152517","2517",4.06992481203007,133,10,133,80.12,8.01,0,0
"5137","011162517","2517",4.7603305785124,121,7,121,72.89,10.41,0,0
"5138","011172517","2517",3.94054054054054,148,10,141,84.94,8.49,2,0
"5139","011182517","2517",4.43524590163934,122,8,122,73.49,9.19,0,0
"5140","011202517","2517",4.62408759124088,137,9,137,82.53,9.17,0,0
"5141","011212517","2517",4.61212121212121,132,9,132,79.52,8.84,0,0
"5142","011222517","2517",3.81933333333333,150,10,147,88.55,8.86,1,0
"5143","011232517","2517",4.28110236220472,127,9,124,74.7,8.3,1,0
"5144","011242517","2517",4.01518987341772,158,11,158,95.18,8.65,0,0
"5145","011252517","2517",4.01937984496124,129,8,129,77.71,9.71,0,0
"5146","011262517","2517",4.09850746268657,134,8,127,76.51,9.56,2,0
"5147","011272517","2517",3.71986301369863,146,9,136,81.93,9.1,3,0
"5148","011282517","2517",4.0740157480315,127,8,127,76.51,9.56,0,0
"5149","011292517","2517",4.1634328358209,134,8,127,76.51,9.56,2,0
"5150","011302517","2517",3.76267605633803,142,9,133,80.12,8.9,2,1
"5151","011312517","2517",3.90827067669173,133,10,126,75.9,7.59,2,1
"5152","011332517","2517",3.45337078651685,178,11,152,91.57,8.32,7,0
"5153","011342517","2517",3.10890410958904,146,10,102,61.45,6.15,12,1
"5154","011372517","2517",4.11071428571429,28,2,28,16.87,8.44,0,0
"5155","011382517","2517",4.13375,80,6,80,48.19,8.03,0,0
"5156","011402517","2517",3.34117647058823,17,2,14,8.43,4.22,1,0
"5157","011422517","2517",3.50620689655172,145,11,132,79.52,7.23,4,1
"5158","011432517","2517",4.09343065693431,137,10,134,80.72,8.07,1,0
"5159","011442517","2517",3.1965034965035,143,12,108,65.06,5.42,9,1
"5160","011452517","2517",3.64912280701754,171,13,155,93.37,7.18,5,1
"5161","011462517","2517",3.87796610169492,118,7,112,67.47,9.64,2,0
"5162","011482517","2517",3.4766081871345,171,12,140,84.34,7.03,8,0
"5163","011492517","2517",4.22111801242236,161,9,157,94.58,10.51,1,0
"5164","011502517","2517",4.03541666666667,144,9,144,86.75,9.64,0,0
"5165","011522517","2517",3.65882352941176,51,4,44,26.51,6.63,2,0
"5166","011532517","2517",3.33333333333333,105,10,88,53.01,5.3,5,1
"5167","011542517","2517",4.11372549019608,153,9,147,88.55,9.84,1,0
"5168","011552517","2517",2.76666666666667,12,1,4,2.41,2.41,2,0
"5169","011562517","2517",3.88148148148148,162,12,148,89.16,7.43,4,0
"5170","011572517","2517",0.819047619047619,21,1,0,0,0,5,0
"5171","011602517","2517",4.06459627329193,161,11,158,95.18,8.65,1,0
"5172","011612517","2517",4.30051020408163,196,11,193,116.27,10.57,1,0
"5173","011622517","2517",4.12797202797203,143,11,140,84.34,7.67,1,0
"5174","011632517","2517",3.95512820512821,156,10,152,91.57,9.16,1,0
"5175","011642517","2517",3.93125,144,10,138,83.13,8.31,2,0
"5176","011662517","2517",2.93421052631579,38,3,24,14.46,4.82,3,0
"5177","011672517","2517",4.3,142,10,142,85.54,8.55,0,0
"5178","011682517","2517",4.08260869565217,138,9,135,81.33,9.04,1,0
"5179","011692517","2517",3.70120481927711,166,11,147,88.55,8.05,4,0
"5180","011702517","2517",3.83891891891892,185,12,164,98.8,8.23,6,0
"5181","011712517","2517",3.392,175,12,130,78.31,6.53,13,1
"5182","011722517","2517",3.66755319148936,188,11,168,101.2,9.2,6,0
"5183","011732517","2517",2.53333333333333,27,2,12,7.23,3.62,4,0
"5184","011742517","2517",1.4551724137931,29,2,0,0,0,8,0
"5185","011752517","2517",2.99473684210526,57,4,26,15.66,3.92,8,1
"5186","011762517","2517",3.34129353233831,201,12,151,90.96,7.58,12,1
"5187","011772517","2517",3.35094339622642,53,4,37,22.29,5.57,4,0
"5188","011782517","2517",4.18650793650794,126,9,126,75.9,8.43,0,0
"5189","011792517","2517",3.77777777777778,27,2,27,16.27,8.13,0,0
"5190","011812517","2517",4.08938053097345,113,9,113,68.07,7.56,0,1
"5191","011852517","2517",3.88171428571429,175,10,161,96.99,9.7,4,0
"5192","011862517","2517",3.95491329479769,173,11,162,97.59,8.87,3,0
"5193","011872517","2517",4.34390243902439,164,9,164,98.8,10.98,0,0
"5194","011882517","2517",4.19109947643979,191,12,188,113.25,9.44,1,1
"5195","011922517","2517",3.43208955223881,134,11,115,69.28,6.3,6,1
"5196","011932517","2517",3.78918918918919,148,12,124,74.7,6.23,6,0
"5197","011942517","2517",3.79028571428572,175,12,161,96.99,8.08,4,1
"5198","011952517","2517",4.19823008849558,113,7,113,68.07,9.72,0,0
"5199","011962517","2517",4.36774193548387,155,11,155,93.37,8.49,0,0
"5200","011972517","2517",2.35789473684211,19,1,4,2.41,2.41,4,0
"5201","011992517","2517",4.068,125,9,122,73.49,8.17,1,1
"5202","012012517","2517",4.102,50,3,50,30.12,10.04,0,0
"5203","012032517","2517",4.0343023255814,172,11,162,97.59,8.87,3,0
"5204","012042517","2517",4.25901639344262,183,12,183,110.24,9.19,0,0
"5205","012062517","2517",4.32011494252873,174,11,171,103.01,9.36,1,0
"5206","012082517","2517",3.73111111111111,180,11,161,96.99,8.82,6,0
"5207","012092517","2517",4.00632183908046,174,10,170,102.41,10.24,1,0
"5208","012102517","2517",4.341875,160,10,160,96.39,9.64,0,0
"5209","012112517","2517",3.74464285714286,168,12,158,95.18,7.93,3,1
"5210","012122517","2517",4.30670731707317,164,9,164,98.8,10.98,0,0
"5211","012132517","2517",3.81271676300578,173,10,162,97.59,9.76,3,0
"5212","012142517","2517",4.33956043956044,182,10,179,107.83,10.78,1,0
"5213","012162517","2517",3.8303664921466,191,12,175,105.42,8.79,4,1
"5214","012172517","2517",4.15265957446808,188,12,184,110.84,9.24,1,0
"5215","012192517","2517",2.91428571428571,77,5,29,17.47,3.49,12,0
"5216","012202517","2517",4.09329608938548,179,12,175,105.42,8.79,1,0
"5217","012212517","2517",3.77969543147208,197,12,183,110.24,9.19,4,0
"5218","012222517","2517",3.91388888888889,180,11,168,101.2,9.2,3,0
"5219","012232517","2517",2.71333333333333,15,1,7,4.22,4.22,2,0
"5220","012252517","2517",3.81865671641791,134,10,125,75.3,7.53,3,0
"5221","012262517","2517",3.53636363636364,11,1,11,6.63,6.63,0,0
"5222","012272517","2517",3.70877192982456,171,12,164,98.8,8.23,2,1
"5223","012282517","2517",4.14450867052023,173,12,165,99.4,8.28,2,1
"5224","012292517","2517",3.99405405405405,185,11,178,107.23,9.75,2,0
"5225","012302517","2517",3.80962962962963,135,12,131,78.92,6.58,1,1
"5226","012312517","2517",3.89647058823529,170,12,170,102.41,8.53,0,1
"5227","012322517","2517",3.63361344537815,119,10,105,63.25,6.32,3,1
"5228","012332517","2517",3.99328859060403,149,11,143,86.14,7.83,2,0
"5229","012342517","2517",4.15384615384616,143,10,143,86.14,8.61,0,0
"5230","012352517","2517",4.39451219512195,164,10,164,98.8,9.88,0,0
"5231","012372517","2517",2.6,58,5,29,17.47,3.49,7,0
"5232","012382517","2517",3.63522727272727,88,6,80,48.19,8.03,2,1
"5233","012392517","2517",3.57515151515152,165,12,153,92.17,7.68,4,1
"5234","012412517","2517",4.19418604651163,172,11,172,103.61,9.42,0,0
"5235","012422517","2517",3.80802139037433,187,11,176,106.02,9.64,3,0
"5236","012432517","2517",2.3,18,1,6,3.61,3.61,3,0
"5237","012442517","2517",3.67900552486188,181,12,171,103.01,8.58,3,1
"5238","012452517","2517",4.46969696969697,33,2,33,19.88,9.94,0,0
"5239","012472517","2517",1.10555555555556,18,1,4,2.41,2.41,4,0
"5240","012482517","2517",3.80456852791878,197,12,184,110.84,9.24,4,0
"5241","012492517","2517",4.04682080924855,173,11,167,100.6,9.15,2,1
"5242","012502517","2517",3.98191489361702,188,10,185,111.45,11.14,1,0
"5243","012512517","2517",3.79726775956284,183,12,173,104.22,8.69,3,1
"5244","012522517","2517",4.03882978723404,188,12,185,111.45,9.29,1,0
"5245","012532517","2517",4.1909604519774,177,10,177,106.63,10.66,0,0
"5246","012542517","2517",4.15139664804469,179,11,179,107.83,9.8,0,0
"5247","012552517","2517",3.799375,160,9,140,84.34,9.37,5,0
"5248","012562517","2517",2.19333333333333,15,1,8,4.82,4.82,2,0
"5249","012572517","2517",1.95714285714286,14,1,3,1.81,1.81,3,0
"5250","012592517","2517",3.84083769633508,191,12,184,110.84,9.24,2,0
"5251","012602517","2517",0.607142857142857,14,1,0,0,0,3,0
"5252","012622517","2517",2.56,25,2,11,6.63,3.32,3,0
"5253","012632517","2517",3.03697478991597,119,12,77,46.39,3.87,10,1
"5254","012642517","2517",3.56439393939394,132,11,108,65.06,5.91,7,1
"5255","012652517","2517",4.01147540983607,61,4,61,36.75,9.19,0,0
"5256","012662517","2517",4.324,75,5,75,45.18,9.04,0,1
"5257","012672517","2517",2.66818181818182,22,2,11,6.63,3.32,3,0
"5258","012682517","2517",3.75314285714286,175,11,168,101.2,9.2,2,1
"5259","012692517","2517",3.70714285714286,14,1,14,8.43,8.43,0,0
"5260","012702517","2517",3.81111111111111,180,11,170,102.41,9.31,3,1
"5261","012712517","2517",4.1585635359116,181,11,181,109.04,9.91,0,0
"5262","012722517","2517",4.04944444444444,180,11,172,103.61,9.42,2,1
"5263","012742517","2517",4.0242774566474,173,11,173,104.22,9.47,0,1
"5264","012752517","2517",4.2090395480226,177,11,177,106.63,9.69,0,1
"5265","012762517","2517",3.94378698224852,169,11,169,101.81,9.26,0,1
"5266","012782517","2517",3.91609195402299,174,11,166,100,9.09,2,1
"5267","012792517","2517",4.29428571428571,175,11,175,105.42,9.58,0,1
"5268","012802517","2517",4.07514450867052,173,10,173,104.22,10.42,0,1
"5269","012812517","2517",3.90925925925926,162,11,159,95.78,8.71,1,1
"5270","012822517","2517",3.75849056603774,159,11,149,89.76,8.16,3,1
"5271","012832517","2517",3.68571428571429,14,1,14,8.43,8.43,0,0
"5272","012842517","2517",3.79596774193548,124,9,121,72.89,8.1,1,1
"5273","012852517","2517",4.19325842696629,178,10,178,107.23,10.72,0,0
"5274","012862517","2517",1.02,10,1,0,0,0,3,0
"5275","012872517","2517",3.90738636363636,176,11,165,99.4,9.04,3,1
"5276","012882517","2517",4.04591836734694,196,11,192,115.66,10.51,1,0
"5277","012892517","2517",3.95193370165746,181,11,181,109.04,9.91,0,0
"5278","012902517","2517",3.40769230769231,130,10,124,74.7,7.47,2,1
"5279","012912517","2517",3.66880733944954,109,9,100,60.24,6.69,3,0
"5280","012922517","2517",4.21931818181818,88,5,88,53.01,10.6,0,0
"5281","012932517","2517",4.15,180,11,176,106.02,9.64,1,1
"5282","012942517","2517",4.17956989247312,186,10,182,109.64,10.96,1,1
"5283","012952517","2517",4.05164835164835,182,11,178,107.23,9.75,1,0
"5284","012962517","2517",3.25288461538462,104,8,78,46.99,5.87,6,1
"5285","012972517","2517",3.92281879194631,149,11,145,87.35,7.94,1,1
"5286","012982517","2517",3.74550898203593,167,11,164,98.8,8.98,1,1
"5287","013002517","2517",3.47735849056604,159,10,138,83.13,8.31,6,1
"5288","013022517","2517",3.43333333333333,93,7,72,43.37,6.2,6,1
"5289","013032517","2517",3.90377358490566,159,10,145,87.35,8.73,4,0
"5290","013052517","2517",3.5731884057971,138,11,116,69.88,6.35,6,1
"5291","013072517","2517",3.04761904761905,21,2,13,7.83,3.92,2,0
"5292","013092517","2517",3.25769230769231,78,7,62,37.35,5.34,3,1
"5293","013102517","2517",3.91524390243903,164,11,164,98.8,8.98,0,1
"5294","013112517","2517",2.76046511627907,43,3,18,10.84,3.61,6,0
"5295","013122517","2517",2.92857142857143,14,1,10,6.02,6.02,1,0
"5296","013132517","2517",3.78527131782946,129,11,129,77.71,7.06,0,1
"5297","013142517","2517",2.55454545454545,11,1,7,4.22,4.22,1,0
"5298","013152517","2517",4.32293577981651,109,5,109,65.66,13.13,0,0
"5299","013172517","2517",4.5,10,1,10,6.02,6.02,0,0
"5300","013182517","2517",4.1603550295858,169,10,169,101.81,10.18,0,0
"5301","013212517","2517",4.19748427672956,159,10,159,95.78,9.58,0,0
"5302","013222517","2517",4.09553571428571,112,7,112,67.47,9.64,0,0
"5303","013232517","2517",3.98735632183908,174,10,166,100,10,2,1
"5304","013242517","2517",4.07544910179641,167,10,157,94.58,9.46,3,1
"5305","013252517","2517",4.02588235294118,170,10,167,100.6,10.06,1,1
"5306","013282517","2517",4.1398773006135,163,10,163,98.19,9.82,0,1
"5307","013292517","2517",4.26875,176,10,173,104.22,10.42,1,1
"5308","013312517","2517",3.64042553191489,47,4,47,28.31,7.08,0,0
"5309","013322517","2517",3.80529411764706,170,10,170,102.41,10.24,0,1
"5310","013332517","2517",3.86792452830189,159,10,146,87.95,8.8,3,1
"5311","013342517","2517",3.26363636363636,44,3,40,24.1,8.03,1,1
"5312","013352517","2517",3.57272727272727,165,10,152,91.57,9.16,4,1
"5313","013362517","2517",2.66440677966102,59,7,43,25.9,3.7,3,1
"5314","013372517","2517",3.86377952755906,127,9,127,76.51,8.5,0,1
"5315","013382517","2517",3.71779141104294,163,10,157,94.58,9.46,1,1
"5316","013392517","2517",4.12926829268293,164,10,155,93.37,9.34,2,0
"5317","013402517","2517",3.45625,32,4,29,17.47,4.37,1,1
"5318","013412517","2517",3.62,10,1,10,6.02,6.02,0,0
"5319","013422517","2517",1.05,14,2,3,1.81,0.9,3,0
"5320","013432517","2517",3.57619047619048,105,9,96,57.83,6.43,3,1
"5321","013442517","2517",0.858823529411765,17,1,0,0,0,4,0
"5322","013462517","2517",4.36976744186047,43,3,43,25.9,8.63,0,0
"5323","013472517","2517",3.80057803468208,173,10,162,97.59,9.76,3,1
"5324","013482517","2517",3.52,10,1,10,6.02,6.02,0,0
"5325","013492517","2517",3.5578431372549,102,8,87,52.41,6.55,3,1
"5326","013512517","2517",3.842,50,5,50,30.12,6.02,0,0
"5327","013522517","2517",4.25921787709497,179,10,179,107.83,10.78,0,0
"5328","013532517","2517",3.424,100,9,82,49.4,5.49,4,1
"5329","013542517","2517",3.96363636363636,165,10,154,92.77,9.28,3,1
"5330","013552517","2517",4.10424242424242,165,10,162,97.59,9.76,1,1
"5331","013562517","2517",4.13856209150327,153,10,153,92.17,9.22,0,1
"5332","013582517","2517",3.42666666666667,30,3,22,13.25,4.42,2,0
"5333","013592517","2517",2.936,25,2,11,6.63,3.32,4,1
"5334","013602517","2517",4.15047619047619,105,9,99,59.64,6.63,2,1
"5335","013612517","2517",3.84566473988439,173,10,166,100,10,2,1
"5336","013622517","2517",3.23636363636364,22,2,10,6.02,3.01,3,1
"5337","013642517","2517",3.56176470588235,136,10,119,71.69,7.17,5,1
"5338","013652517","2517",3.51666666666667,108,8,93,56.02,7,4,1
"5339","013662517","2517",4.34540229885057,174,10,174,104.82,10.48,0,1
"5340","013692517","2517",3.69724137931034,145,10,124,74.7,7.47,5,1
"5341","013702517","2517",3.88604651162791,43,3,43,25.9,8.63,0,0
"5342","013712517","2517",4.07534246575343,73,6,73,43.98,7.33,0,0
"5343","013722517","2517",3.31588785046729,107,8,79,47.59,5.95,5,1
"5344","013732517","2517",4.19,160,9,160,96.39,10.71,0,1
"5345","013742517","2517",4.36,50,3,50,30.12,10.04,0,0
"5346","013752517","2517",3.87571428571429,140,8,132,79.52,9.94,2,1
"5347","013762517","2517",4.08447204968944,161,9,157,94.58,10.51,1,1
"5348","013772517","2517",4.14054054054054,37,2,37,22.29,11.14,0,0
"5349","013782517","2517",3.2,14,1,10,6.02,6.02,1,0
"5350","013792517","2517",3.71111111111111,36,3,32,19.28,6.43,1,0
"5351","013802517","2517",4.04516129032258,124,7,124,74.7,10.67,0,1
"5352","013812517","2517",4.27988165680473,169,9,169,101.81,11.31,0,1
"5353","013822517","2517",4.26078431372549,153,9,153,92.17,10.24,0,1
"5354","013832517","2517",3.60547945205479,73,6,69,41.57,6.93,1,0
"5355","013842517","2517",3.42164948453608,97,9,80,48.19,5.35,3,1
"5356","013852517","2517",4.10844155844156,154,9,154,92.77,10.31,0,1
"5357","013862517","2517",3.5,29,2,25,15.06,7.53,1,0
"5358","013872517","2517",3.87293233082707,133,8,118,71.08,8.88,3,1
"5359","013892517","2517",4.08670886075949,158,9,158,95.18,10.58,0,1
"5360","013902517","2517",4.31619718309859,142,9,142,85.54,9.5,0,1
"5361","014012517","2517",4.25939393939394,165,9,165,99.4,11.04,0,1
"5362","014022517","2517",3.7169014084507,142,9,135,81.33,9.04,2,0
"5363","014032517","2517",4.2725,160,9,160,96.39,10.71,0,1
"5364","014062517","2517",4.26524822695035,141,9,141,84.94,9.44,0,1
"5365","014072517","2517",4.00490797546012,163,9,154,92.77,10.31,2,0
"5366","014082517","2517",4.18802395209581,167,9,167,100.6,11.18,0,1
"5367","014092517","2517",3.70196078431373,153,9,140,84.34,9.37,4,1
"5368","014102517","2517",4.20841121495327,107,8,107,64.46,8.06,0,1
"5369","014112517","2517",3.45267175572519,131,9,103,62.05,6.89,7,1
"5370","014122517","2517",4.15590062111801,161,9,161,96.99,10.78,0,1
"5371","014182517","2517",4.34186046511628,172,9,172,103.61,11.51,0,1
"5372","014202517","2517",3.96595744680851,47,6,43,25.9,4.32,1,1
"5373","014212517","2517",4.12830188679245,106,8,100,60.24,7.53,2,1
"5374","014222517","2517",3.95909090909091,110,9,110,66.27,7.36,0,1
"5375","014232517","2517",2.87222222222222,18,2,11,6.63,3.32,2,0
"5376","014262517","2517",3.90377358490566,53,3,53,31.93,10.64,0,0
"5377","014282517","2517",4.34012345679012,162,9,162,97.59,10.84,0,1
"5378","014292517","2517",3.9443661971831,142,9,142,85.54,9.5,0,1
"5379","014302517","2517",3.8530303030303,132,9,132,79.52,8.84,0,1
"5380","014312517","2517",3.86153846153846,143,9,140,84.34,9.37,1,1
"5381","014362517","2517",4.23454545454546,55,4,55,33.13,8.28,0,0
"5382","014372517","2517",4.05897435897436,39,2,39,23.49,11.74,0,0
"5383","014382517","2517",3.76428571428571,14,2,10,6.02,3.01,1,0
"5384","014392517","2517",4.17894736842105,152,9,148,89.16,9.91,1,1
"5385","014402517","2517",4.27293233082707,133,8,133,80.12,10.02,0,1
"5386","014412517","2517",3.82462686567164,134,8,134,80.72,10.09,0,1
"5387","014422517","2517",4.05128205128205,39,2,39,23.49,11.74,0,0
"5388","014432517","2517",4.45555555555556,135,8,135,81.33,10.17,0,1
"5389","014442517","2517",1.02777777777778,18,1,0,0,0,4,0
"5390","014452517","2517",3.92932330827068,133,8,129,77.71,9.71,1,1
"5391","014462517","2517",4.15714285714286,133,8,133,80.12,10.02,0,1
"5392","014472517","2517",3.86569343065693,137,8,137,82.53,10.32,0,1
"5393","014482517","2517",3.59787234042553,47,4,43,25.9,6.47,1,1
"5394","014492517","2517",4.22352941176471,119,8,119,71.69,8.96,0,1
"5395","014502517","2517",4.28947368421053,133,8,133,80.12,10.02,0,1
"5396","014512517","2517",4.22765957446808,141,8,137,82.53,10.32,1,1
"5397","014522517","2517",4.01818181818182,77,4,73,43.98,10.99,1,1
"5398","014532517","2517",4.32569444444445,144,8,144,86.75,10.84,0,1
"5399","014542517","2517",4.04513888888889,144,8,141,84.94,10.62,1,1
"5400","014552517","2517",4.21967213114754,122,8,122,73.49,9.19,0,1
"5401","014562517","2517",0.177777777777778,18,1,0,0,0,4,0
"5402","014572517","2517",4.04846153846154,130,8,127,76.51,9.56,1,1
"5403","014582517","2517",4.38888888888889,135,8,135,81.33,10.17,0,1
"5404","014592517","2517",2.49,10,1,3,1.81,1.81,2,0
"5405","014612517","2517",0.492857142857143,14,1,0,0,0,4,0
"5406","014622517","2517",4.08030303030303,132,8,132,79.52,9.94,0,1
"5407","014632517","2517",2.83414634146341,41,5,29,17.47,3.49,4,0
"5408","014642517","2517",0,17,1,0,0,0,4,0
"5409","014652517","2517",4.14166666666667,120,7,120,72.29,10.33,0,1
"5410","014662517","2517",4.09923664122137,131,8,124,74.7,9.34,2,1
"5411","014672517","2517",3.532,50,4,41,24.7,6.18,3,1
"5412","014702517","2517",4.24846153846154,130,8,130,78.31,9.79,0,1
"5413","014712517","2517",3.77311827956989,93,8,90,54.22,6.78,1,1
"5414","014722517","2517",3.68086956521739,115,8,112,67.47,8.43,1,1
"5415","014742517","2517",3.83673469387755,98,8,94,56.63,7.08,1,1
"5416","014752517","2517",2.7,12,2,8,4.82,2.41,1,0
"5417","014762517","2517",4.10769230769231,26,3,26,15.66,5.22,0,1
"5418","014772517","2517",4.18863636363636,88,8,88,53.01,6.63,0,1
"5419","014782517","2517",4.04661654135338,133,8,133,80.12,10.02,0,1
"5420","014802517","2517",2.97910447761194,67,8,50,30.12,3.77,4,0
"5421","014822517","2517",3.72,10,2,10,6.02,3.01,0,1
"5422","014832517","2517",3.74444444444444,18,3,14,8.43,2.81,1,0
"5423","014842517","2517",3.72654867256637,113,7,113,68.07,9.72,0,1
"5424","014852517","2517",4.12480620155039,129,7,129,77.71,11.1,0,1
"5425","014862517","2517",4.34812030075188,133,7,133,80.12,11.45,0,1
"5426","014872517","2517",3.81525423728814,118,7,115,69.28,9.9,1,1
"5427","014882517","2517",3.21904761904762,42,6,36,21.69,3.62,2,1
"5428","014892517","2517",4.24827586206897,116,7,116,69.88,9.98,0,1
"5429","014902517","2517",3.95283018867924,106,7,106,63.86,9.12,0,1
"5430","014912517","2517",4.15,106,7,106,63.86,9.12,0,1
"5431","014922517","2517",4.1128,125,7,125,75.3,10.76,0,1
